,,Ratio of Market demand,,,,,,,,,,,,,,,,,,,,,,,,,,GHG emissions by Sector all in tonnes of c02 eq,,,,,,,,,,,Primary Energy,,,,,,
Entity,Year,"('Petrol', 'Econ')","('Petrol', 'Mid')","('Petrol', 'Lux')","('Adv Petrol', 'Econ')","('Adv Petrol', 'Mid')","('Adv Petrol', 'Lux')","('Diesel', 'Econ')","('Diesel', 'Mid')","('Diesel', 'Lux')","('Adv Diesel', 'Econ')","('Adv Diesel', 'Mid')","('Adv Diesel', 'Lux')","('CNG', 'Econ')","('CNG', 'Mid')","('CNG', 'Lux')","('Hybrid', 'Econ')","('Hybrid', 'Mid')","('Hybrid', 'Lux')","('Electric', 'Econ')","('Electric', 'Mid')","('Electric', 'Lux')","('Bikes', 'Econ')","('Bikes', 'Lux')","('Electric Bikes', 'Adv Econ')","('Electric Bikes', 'Adv Lux')",Transport_x(only co2 emissions),Agriculture,Land-use change and forestry,Waste,Industry,Manufacturing and construction,Transport_y(by sector billions tonnes,Electricity and heat,Buildings,Fugitive emissions,Other fuel combustion,Aviation and shipping,Fossil fuels (% equivalent primary energy),Renewables (% equivalent primary energy),Fossil fuels (% electricity),Renewables (% electricity),fossil_demand,ev_demand,ev_savings
Mexico,2004,0.0802,0.3827,0.497,0,0,0,0,0.0109,0.001,0,0,0,0,0,0.0105,0,0,0,0,0,0,0.011,0.0068,0,0,122760002.1,85500000,-66209999.08,21809999.47,23149999.62,56540000.92,126489997.9,185110000.6,27729999.54,41200000.76,7070000.172,11189999.58,93.26061249,5.303242207,80.75904083,13.79256725,1.0001,0,0
Mexico,2005,0.0786,0.3777,0.5001,0,0,0,0,0.0106,0.0015,0,0,0,0,0,0.0108,0,0,0.0002,0,0,0,0.0129,0.0076,0,0,130229995.7,87500000,-64550003.05,23149999.62,25209999.08,58990001.68,134179992.7,192130004.9,26790000.92,41669998.17,7480000.019,11439999.58,92.95095062,5.473337173,77.41881561,14.46741867,0.9998,0,0
Mexico,2006,0.0763,0.371,0.5051,0,0,0,0,0.0103,0.0021,0,0,0,0,0,0.0113,0,0,0.0008,0,0,0,0.015,0.0081,0,0,137410003.7,86629997.25,-65110000.61,25450000.76,28680000.31,66480003.36,141580001.8,191089996.3,27229999.54,42990001.68,7880000.114,11890000.34,92.88768768,5.586086273,78.69373322,14.82636929,0.9992,0,0
Mexico,2007,0.0738,0.3646,0.5111,0,0,0,0,0.0098,0.0028,0,0,0,0,0,0.012,0,0.0001,0.0014,0,0,0,0.0164,0.0081,0,0,145169998.2,88010002.14,-65599998.47,26959999.08,31479999.54,62400001.53,149570007.3,194259994.5,26549999.24,43069999.69,8180000.305,12770000.46,93.34309387,5.209547043,80.49131012,13.61696148,0.9986,0,0
Mexico,2008,0.0714,0.3577,0.5166,0,0,0,0,0.0092,0.0035,0,0,0,0,0,0.0123,0,0.0001,0.0019,0,0,0,0.0186,0.0087,0,0,151179992.7,87589996.34,-65129997.25,28530000.69,32259998.32,64639999.39,155740005.5,186860000.6,26520000.46,43959999.08,8479999.542,12840000.15,91.97968292,6.696115971,76.30605316,17.59900093,0.998,0,0
Mexico,2009,0.0699,0.3515,0.5225,0,0,0,0,0.0086,0.0041,0,0,0,0,0,0.0126,0,0.0002,0.0023,0,0,0,0.0187,0.0096,0,0,147699996.9,89019996.64,-65220001.22,29559999.47,32240001.68,52319999.69,152190002.4,194100006.1,25459999.08,41520000.46,8670000.076,10550000.19,93.62107849,4.956578255,80.81124878,13.03154564,0.9975,0,0
Mexico,2010,0.07,0.3462,0.5288,0,0,0,0,0.0082,0.0046,0,0,0,0,0,0.0127,0,0.0002,0.0027,0,0,0,0.0181,0.0085,0,0,150580001.8,89809997.56,-65930000.31,30969999.31,32549999.24,62430000.31,155149993.9,195880004.9,26069999.69,41450000.76,8619999.886,10789999.96,92.94846344,6.28312397,79.79934692,16.64715958,0.9971,0,0
Mexico,2011,0.0743,0.3385,0.5295,0,0,0,0,0.0082,0.0052,0,0,0,0,0,0.0126,0,0.0003,0.003,0,0,0,0.0191,0.0094,0,0,151660003.7,91430000.31,16090000.15,32799999.24,34270000.46,68230003.36,156250000,205080001.8,25729999.54,40270000.46,8909999.847,11189999.58,92.86248779,5.886854172,80.20909882,15.51521969,0.9968,0,0
Mexico,2012,0.0808,0.3325,0.5236,0,0,0,0,0.0092,0.0055,0,0,0,0,0,0.0124,0,0.0003,0.0032,0,0,0,0.0211,0.0114,0,0,152509994.5,91089996.34,14909999.85,32889999.39,34950000.76,61740001.68,157110000.6,212860000.6,26010000.23,45990001.68,9470000.267,11689999.58,93.46354675,5.462079525,82.1910553,14.31495094,0.9965,0,0
Mexico,2013,0.0772,0.3053,0.4886,0.0055,0.0219,0.0348,0,0.0092,0.0058,0,0.0006,0.0004,0,0,0.0124,0,0.0004,0.0034,0,0,0,0.0208,0.0115,0.0014,0.0008,150639999.4,94000000,16159999.85,26290000.92,35080001.83,66050003.05,155199996.9,202089996.3,25040000.92,45759998.32,8970000.267,11720000.27,93.50894928,5.060070038,82.43080902,13.33953094,0.994,0.0022,333408.4494
Mexico,2014,0.0789,0.2998,0.4876,0.0057,0.022,0.0355,0,0.0098,0.0066,0,0.0007,0.0005,0,0,0.0125,0,0.0004,0.0036,0,0,0,0.0218,0.0125,0.0015,0.0009,151240005.5,89879997.25,14050000.19,35259998.32,36509998.32,59259998.32,155789993.3,192580001.8,25219999.31,45939998.63,8979999.542,12390000.34,92.10119629,6.727101803,79.22650909,17.36691475,0.9939,0.0024,365203.7561
Mexico,2015,0.0805,0.2942,0.4863,0.006,0.0221,0.0363,0,0.0105,0.0074,0,0.0008,0.0005,0,0,0.0126,0,0.0005,0.0038,0,0,0,0.0227,0.0134,0.0015,0.0009,150509994.5,90879997.25,14890000.34,44220001.22,38029998.78,66279998.78,155089996.3,194139999.4,24889999.39,43819999.69,9699999.809,13090000.15,92.55252075,6.05226326,80.97370911,15.29596901,0.9933,0.0024,363660.5122
Netherlands,2004,0.3084,0.3197,0.1306,0,0,0,0.0017,0.1045,0.0364,0,0,0,0.0129,0.0134,0.0055,0,0.0001,0,0,0,0,0.0315,0.0352,0,0,34189998.63,18510000.23,1110000.014,7780000.21,8720000.267,25110000.61,35009998.32,74059997.56,30149999.62,439999.9976,8750000,56979999.54,97.52615356,1.503125072,85.51560974,5.209053993,0.9998,0,0
Netherlands,2005,0.3066,0.3212,0.1292,0,0,0,0.0024,0.1079,0.0371,0,0,0,0.0123,0.0129,0.0052,0,0.0005,0,0,0,0,0.029,0.0358,0,0,34419998.17,18520000.46,1110000.014,6260000.229,8640000.343,24750000,35240001.68,71519996.64,28540000.92,409999.9964,8859999.657,60599998.47,96.93439484,2.078050137,82.89174652,7.408964634,0.9996,0,0
Netherlands,2006,0.3061,0.3208,0.1265,0,0,0,0.0031,0.1115,0.0389,0,0,0,0.012,0.0125,0.0049,0,0.0009,0.0001,0,0,0,0.0266,0.0361,0,0,35310001.37,18360000.61,1110000.014,5800000.191,8800000.191,25620000.84,36150001.53,66430000.31,28760000.23,430000.0072,7750000,64059997.56,96.81548309,2.315083981,83.26605225,8.16355896,0.999,0,0
Netherlands,2007,0.3058,0.3185,0.1232,0,0,0,0.0038,0.1138,0.0408,0,0,0,0.0116,0.0121,0.0047,0,0.0012,0.0001,0,0,0,0.0284,0.0363,0,0,34590000.15,18340000.15,1120000.005,5409999.847,7809999.943,25799999.24,35490001.68,70889999.39,25799999.24,409999.9964,7639999.866,65449996.95,96.55351257,2.41742444,83.40013123,7.232495785,0.999,0,0
Netherlands,2008,0.3091,0.3153,0.12,0,0,0,0.0041,0.1125,0.0415,0,0,0,0.0118,0.0121,0.0046,0,0.002,0.0001,0,0,0,0.0304,0.0367,0,0,34950000.76,18879999.16,1120000.005,5059999.943,4210000.038,24110000.61,35840000.15,69940002.44,28819999.69,419999.9869,7659999.847,63450000.76,96.0595932,2.913216352,82.40835571,8.761433601,0.9981,0,0
Netherlands,2009,0.3124,0.3128,0.1174,0,0,0,0.004,0.1112,0.0426,0,0,0,0.0114,0.0114,0.0043,0.0002,0.0029,0.0001,0,0,0,0.032,0.0372,0,0,33439998.63,18989999.77,1120000.005,4800000.191,4050000.191,22459999.08,34319999.69,68440002.44,28840000.15,389999.9857,7559999.943,57009998.32,95.51485443,3.430277824,82.30276489,9.546901703,0.9967,0,0
Netherlands,2010,0.3225,0.3085,0.1127,0,0,0,0.0071,0.1067,0.0425,0,0,0,0.011,0.0105,0.0039,0.0005,0.0038,0.0001,0,0,0,0.0327,0.0375,0,0,34049999.24,19049999.24,1120000.005,4469999.79,4230000.019,23870000.84,34909999.85,71389999.39,33319999.69,449999.9881,8829999.924,54270000.46,95.86131287,3.213441372,81.87322235,9.492830276,0.9956,0,0
Netherlands,2011,0.3356,0.3014,0.1063,0,0,0,0.0137,0.1026,0.0414,0,0,0,0.0109,0.0098,0.0035,0.0006,0.0044,0.0001,0,0,0.0001,0.032,0.0375,0,0,34150001.53,18790000.92,1370000.005,4190000.057,3980000.019,23000000,35020000.46,68059997.56,26180000.31,419999.9869,7699999.809,58069999.69,95.18768311,3.81128931,79.77514648,10.92459774,0.9947,0.0001,3433.196092
Netherlands,2012,0.3364,0.2971,0.1046,0,0,0,0.0145,0.1012,0.0413,0,0,0,0.0101,0.009,0.0032,0.0007,0.0055,0.0001,0,0,0.0001,0.03,0.0461,0,0,32680000.31,18809999.47,1370000.005,3960000.038,3859999.895,23950000.76,33520000.46,65220001.22,28409999.85,419999.9869,7579999.924,53799999.24,95.06384277,3.963631392,77.400177,12.23697472,0.9935,0.0001,3289.381007
Netherlands,2013,0.3234,0.2748,0.0939,0.0231,0.0197,0.0068,0.0143,0.0933,0.0388,0.001,0.0066,0.0028,0.0096,0.0082,0.0029,0.0008,0.0069,0.0001,0,0,0.0002,0.0264,0.0414,0.002,0.003,31809999.47,19020000.46,1370000.005,3759999.99,3869999.886,23219999.31,32630001.07,65199996.95,29649999.62,449999.9881,7599999.905,52200000.76,95.31834412,3.94578886,79.0994873,12.10539722,0.987,0.0052,167590.676
Netherlands,2014,0.3321,0.2716,0.0903,0.0245,0.02,0.0066,0.0151,0.0919,0.039,0.001,0.0065,0.0028,0.0091,0.0075,0.0026,0.0009,0.0086,0.0001,0,0,0.0002,0.0249,0.0397,0.002,0.003,29459999.08,19579999.92,1370000.005,3519999.981,3759999.99,22889999.39,30250000,68470001.22,22579999.92,370000.0048,6769999.981,51959999.08,94.92465973,3.978432417,78.95933533,11.32029152,0.9852,0.0052,155493.296
Netherlands,2015,0.3403,0.268,0.0868,0.0262,0.0204,0.0066,0.0159,0.0903,0.039,0.0011,0.0064,0.0029,0.0086,0.0069,0.0024,0.001,0.0107,0.0001,0,0,0.0003,0.0233,0.0379,0.0019,0.003,29950000.76,20360000.61,1370000.005,3319999.933,3819999.933,23219999.31,30729999.54,73180000.31,24340000.15,310000.0024,7159999.847,49270000.46,94.42450714,4.503983974,78.76784515,12.43965435,0.983,0.0052,158433.3713
New Zealand,2004,0.0141,0.2428,0.6737,0,0,0,0.0003,0.0055,0.0472,0,0,0,0,0,0,0,0,0,0,0,0,0.0054,0.0111,0,0,13460000.04,42970001.22,-22829999.92,4420000.076,1379999.995,5940000.057,13829999.92,9859999.657,1700000.048,990000.0095,1600000.024,3019999.981,62.20553589,37.79446793,25.46273613,72.47486877,1.0001,0,0
New Zealand,2005,0.0166,0.2369,0.6693,0,0,0,0.0003,0.0057,0.0529,0,0,0,0,0,0,0,0,0,0,0,0,0.0077,0.0105,0,0,13529999.73,43069999.69,-22829999.92,4429999.828,1460000.038,5119999.886,13890000.34,11810000.42,1639999.986,959999.9785,1779999.971,3259999.99,65.31707764,34.68292236,32.13059998,64.56245422,0.9999,0,0
New Zealand,2006,0.0217,0.2323,0.6636,0,0,0,0.0005,0.0058,0.0561,0,0,0,0,0,0,0,0,0,0,0,0,0.0078,0.012,0,0,13680000.31,43150001.53,-22829999.92,4340000.153,1549999.952,5179999.828,14039999.96,11770000.46,1509999.99,980000.0191,1809999.943,3200000.048,65.18888092,34.81112289,32.04098129,64.92488861,0.9998,0,0
New Zealand,2007,0.028,0.2325,0.647,0,0,0,0.0008,0.0057,0.064,0,0,0,0,0,0,0,0.0003,0.0001,0,0,0,0.0072,0.0145,0,0,13810000.42,42840000.15,-22819999.69,4329999.924,1769999.981,5570000.172,14180000.31,10199999.81,1440000.057,1139999.986,1740000.01,3329999.924,64.58773804,35.40663528,31.43973732,65.68662262,0.9997,0,0
New Zealand,2008,0.0349,0.234,0.6309,0,0,0,0.001,0.0055,0.0689,0,0,0,0,0,0,0,0.0006,0.0002,0,0,0,0.0091,0.0149,0,0,13890000.34,41740001.68,-22829999.92,4280000.21,1820000.052,5610000.134,14260000.23,11100000.38,1360000.014,1220000.029,1659999.967,3470000.029,65.58905029,34.39745712,32.62325668,64.43208313,0.9992,0,0
New Zealand,2009,0.0395,0.2397,0.6163,0,0,0,0.0011,0.0052,0.0718,0,0,0,0,0,0,0,0.001,0.0002,0,0,0,0.0085,0.0167,0,0,13619999.89,41950000.76,-22829999.92,4230000.019,1830000.043,5190000.057,13979999.54,8979999.542,1409999.967,1240000.01,1440000.057,3329999.924,62.08752441,37.89860535,26.15612411,71.83188629,0.9988,0,0
New Zealand,2010,0.0386,0.2289,0.6295,0,0,0,0.0011,0.0048,0.0705,0,0,0,0,0,0,0,0.001,0.0002,0,0,0,0.009,0.0164,0,0,13609999.66,41830001.83,-22829999.92,4130000.114,1879999.995,5510000.229,13970000.27,8550000.191,1470000.029,1269999.981,1460000.038,3440000.057,61.16179276,38.81748581,24.75900841,73.29079437,0.9988,0,0
New Zealand,2011,0.0373,0.2194,0.644,0,0,0,0.0011,0.0043,0.067,0,0,0,0,0,0,0,0.001,0.0002,0,0,0,0.0109,0.0148,0,0,13640000.34,42119998.93,-16709999.08,4039999.962,2049999.952,5190000.057,14000000,8000000,1450000.048,1200000.048,1570000.052,3480000.019,60.44098282,39.53388596,22.43021774,76.20760345,0.9988,0,0
New Zealand,2012,0.0356,0.2084,0.6626,0,0,0,0.001,0.0038,0.0616,0,0,0,0,0,0,0,0.001,0.0002,0,0,0,0.0089,0.0169,0,0,13539999.96,42849998.47,-16709999.08,3990000.01,2130000.114,5389999.866,13899999.62,9399999.619,1519999.981,1220000.029,1779999.971,3480000.019,63.05452728,36.91487122,26.23887825,72.69898987,0.9988,0,0
New Zealand,2013,0.0308,0.1867,0.6321,0.0022,0.0134,0.0445,0.0009,0.0031,0.0547,0.0001,0.0002,0.0039,0,0,0,0,0.001,0.0002,0,0,0,0.0084,0.0161,0.0006,0.0011,13689999.58,42720001.22,-16719999.31,3930000.067,2220000.029,6199999.809,14050000.19,8289999.962,1480000.019,1210000.038,1710000.038,3609999.895,63.06742859,36.9217453,23.99852562,75.4540863,0.9971,0.0017,23340.68728
New Zealand,2014,0.0285,0.1788,0.6445,0.0021,0.013,0.0459,0.0008,0.0027,0.0519,0.0001,0.0002,0.0037,0,0,0,0,0.001,0.0002,0,0,0,0.0084,0.0164,0.0006,0.0011,13800000.19,43159999.85,-16719999.31,3900000.095,2319999.933,6900000.095,14180000.31,7400000.095,1549999.952,1190000.057,1740000.01,3470000.029,62.45079803,37.53689194,19.43697929,79.36475372,0.997,0.0017,23530.5921
New Zealand,2015,0.0264,0.1711,0.6563,0.002,0.0127,0.0475,0.0007,0.0024,0.0492,0.0001,0.0002,0.0036,0,0,0,0,0.001,0.0002,0,0,0,0.0084,0.0166,0.0006,0.0012,14399999.62,42630001.07,-16719999.31,3859999.895,2420000.076,6639999.866,14770000.46,7309999.943,1600000.024,1299999.952,1649999.976,3630000.114,61.85836792,38.12943268,18.59495735,80.30976105,0.9972,0.0018,25992.77909
Norway,2004,0.2242,0.5154,0.0797,0,0,0,0.0004,0.0722,0.0487,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0.0218,0,0,13010000.23,5349999.905,-22860000.61,1600000.024,4420000.076,6929999.828,13300000.19,11800000.19,1960000.038,2119999.886,2259999.99,2470000.029,35.76123428,64.2387619,0.533443451,98.91824341,0.9999,0,0
Norway,2005,0.2062,0.5023,0.0853,0,0,0,0.001,0.0857,0.0599,0,0,0,0,0,0,0,0,0,0,0,0,0.0374,0.0222,0,0,13069999.69,5320000.172,-22850000.38,1519999.981,4570000.172,6190000.057,13350000.38,11760000.23,1690000.057,2099999.905,2180000.067,3269999.981,30.26396561,69.73603058,0.4200688,98.88581085,1,0,0
Norway,2006,0.1902,0.4848,0.0889,0,0,0,0.0016,0.0994,0.0745,0,0,0,0,0,0,0,0,0,0,0,0,0.0377,0.023,0,0,13680000.31,5250000,-22850000.38,1539999.962,4159999.847,6159999.847,13979999.54,12159999.85,1769999.981,1889999.986,2079999.924,2819999.933,33.260746,66.73525238,0.568369031,99.17636108,1.0001,0,0
Norway,2007,0.1737,0.4551,0.0883,0,0,0,0.0024,0.1233,0.0952,0,0,0,0,0,0,0,0.0004,0.0001,0,0,0,0.0375,0.0239,0,0,14270000.46,5210000.038,-22840000.15,1509999.99,4099999.905,6050000.191,14579999.92,12500000,1610000.014,1759999.99,1960000.038,3240000.01,30.70148849,69.2405014,0.729054272,98.3793869,0.9994,0,0
Norway,2008,0.1651,0.4306,0.0853,0,0,0,0.0046,0.1449,0.1055,0,0,0,0,0,0,0,0.0006,0.0001,0,0,0,0.0384,0.0249,0,0,13930000.31,5190000.057,-22840000.15,1450000.048,3690000.057,6170000.076,14229999.54,12260000.23,1490000.01,1649999.976,1840000.033,2670000.076,29.94293213,69.89543152,0.471469104,98.77024841,0.9993,0,0
Norway,2009,0.1577,0.4072,0.082,0,0,0,0.0058,0.1639,0.1184,0,0,0,0,0,0,0,0.0007,0.0001,0,0,0,0.0384,0.0257,0,0,13630000.11,5059999.943,-22829999.92,1470000.029,2839999.914,5139999.866,13930000.31,13579999.92,1590000.033,1799999.952,2140000.105,2640000.105,32.002491,67.78923035,3.346664429,95.9943924,0.9991,0,0
Norway,2010,0.1506,0.3808,0.0778,0,0,0,0.0065,0.1869,0.1333,0,0,0,0,0,0,0,0,0,0,0,0,0.0382,0.026,0,0,14199999.81,5019999.981,-22809999.47,1450000.048,2680000.067,6230000.019,14510000.23,16100000.38,1679999.948,1529999.971,2200000.048,2539999.962,34.26059341,65.47019196,4.149478436,95.43080902,1.0001,0,0
Norway,2011,0.1443,0.3531,0.0731,0,0,0,0.0077,0.2101,0.1463,0,0,0,0,0,0,0.0001,0.001,0.0001,0,0.0001,0.0003,0.0379,0.026,0,0,13699999.81,5039999.962,-18959999.08,1440000.057,2680000.067,6329999.924,13989999.77,14970000.27,1419999.957,1480000.019,2150000.095,2480000.019,33.42586899,66.30011749,3.376895905,95.52580261,0.9985,0.0004,5488.232272
Norway,2012,0.1466,0.3473,0.0725,0,0,0,0.0072,0.213,0.1456,0,0,0,0,0,0,0.0001,0.0014,0.0001,0,0.0001,0.001,0.0385,0.0268,0,0,13409999.85,5030000.21,-18950000.76,1389999.986,2630000.114,6329999.924,13689999.58,14149999.62,1330000.043,1470000.029,2289999.962,2259999.99,29.61912537,70.09511566,1.997075438,97.22772217,0.9975,0.0011,14787.96976
Norway,2013,0.1324,0.3019,0.0645,0.0096,0.0219,0.0046,0.0073,0.2212,0.1495,0.0005,0.0151,0.0104,0,0,0,0,0.0015,0,0,0.0001,0.0013,0.0319,0.0222,0.0024,0.0017,13939999.58,5010000.229,-18950000.76,1360000.014,2640000.105,6219999.79,14229999.54,14729999.54,1299999.952,1679999.948,2059999.943,2619999.886,32.20343018,67.50863647,2.127262354,97.36203766,0.993,0.0055,77210.47099
Norway,2014,0.1271,0.2793,0.0611,0.0095,0.0208,0.0045,0.0078,0.2437,0.1627,0.0005,0.0167,0.0115,0,0,0,0,0.0016,0,0,0.0001,0.0016,0.0281,0.0196,0.0023,0.0015,14039999.96,5030000.21,-18940000.53,1320000.052,2730000.019,6039999.962,14329999.92,14960000.04,1100000.024,1509999.99,1840000.033,1990000.01,30.84653282,68.88728333,2.113167286,97.15327454,0.9929,0.0055,77772.18228
Norway,2015,0.1209,0.2567,0.0577,0.0094,0.0197,0.0044,0.0083,0.2664,0.1759,0.0006,0.0184,0.0126,0,0,0,0,0.0017,0,0,0.0001,0.0021,0.0245,0.0171,0.0021,0.0014,14260000.23,5110000.134,-18940000.53,1250000,2640000.105,6170000.076,14550000.19,16010000.23,1100000.024,1549999.952,879999.9952,2230000.019,30.83964348,68.87519073,2.069046736,96.93822479,0.9926,0.0057,81887.9723
Poland,2004,0.4856,0.2443,0.0185,0,0,0,0.0066,0.1065,0.0259,0,0,0,0.0435,0.0219,0.0017,0,0,0,0,0,0,0.0258,0.0199,0,0,32090000.15,30879999.16,-71580001.83,13930000.31,13210000.04,38189998.63,32939998.63,175360000.6,42900001.53,1519999.981,12579999.92,1659999.967,99.10874939,0.891242445,96.90294647,1.994304538,1.0002,0,0
Poland,2005,0.4808,0.2456,0.0199,0,0,0,0.0046,0.0789,0.0192,0,0,0,0.0686,0.035,0.0028,0,0,0,0,0,0,0.0251,0.0194,0,0,34509998.32,31760000.23,-71580001.83,13710000.04,14189999.58,33680000.31,35400001.53,174089996.3,45430000.31,1539999.962,13140000.34,2000000,98.86452484,1.135476947,96.48212433,2.451190233,0.9999,0,0
Poland,2006,0.4558,0.2383,0.0202,0,0,0,0.0056,0.0933,0.0236,0,0,0,0.0773,0.0404,0.0034,0,0,0,0,0,0,0.0232,0.0187,0,0,38259998.32,32299999.24,-71580001.83,13449999.81,15970000.27,33580001.83,39220001.22,179710006.7,50159999.85,1549999.952,11350000.38,2230000.019,98.75141907,1.24858129,96.67692566,2.65286684,0.9998,0,0
Poland,2007,0.4273,0.2282,0.0204,0,0,0,0.0065,0.1123,0.029,0,0,0,0.0825,0.0441,0.0039,0,0,0,0,0,0,0.0275,0.0182,0,0,42330001.83,33099998.47,-71580001.83,13390000.34,17799999.24,35860000.61,43360000.61,176300003.1,46200000.76,1549999.952,10279999.73,2140000.105,98.43765259,1.56234467,96.16593933,3.407322168,0.9999,0,0
Poland,2008,0.4019,0.2188,0.0211,0,0,0,0.0076,0.1352,0.0342,0,0,0,0.0828,0.0451,0.0044,0,0,0,0,0,0,0.0305,0.0184,0,0,44279998.78,32400001.53,-71599998.47,13069999.69,17049999.24,31709999.08,45419998.17,171289993.3,48400001.53,1539999.962,10770000.46,2490000.01,97.79237366,2.207611322,95.30705261,4.254198551,1,0,0
Poland,2009,0.3827,0.2084,0.0205,0,0,0,0.0084,0.1538,0.0362,0,0,0,0.0856,0.0466,0.0046,0,0,0,0,0,0,0.0337,0.0195,0,0,44689998.63,31479999.54,-71620002.75,13119999.89,13180000.31,27649999.62,45880001.07,163860000.6,49659999.85,1500000,10529999.73,2259999.99,96.93416595,3.065821648,93.84590912,5.719944477,1,0,0
Poland,2010,0.369,0.2009,0.0197,0,0,0,0.0093,0.1704,0.0374,0,0,0,0.087,0.0473,0.0047,0,0,0,0,0,0,0.0348,0.0195,0,0,47119998.93,32150001.53,-71620002.75,13000000,14340000.15,29229999.54,48400001.53,169740005.5,55869998.93,1570000.052,11020000.46,2230000.019,96.54631042,3.453680038,92.65180969,6.906404972,1,0,0
Poland,2011,0.3554,0.1947,0.0191,0,0,0,0.0101,0.1853,0.0388,0,0,0,0.0878,0.0481,0.0047,0,0.0001,0,0,0,0,0.0361,0.0197,0,0,47720001.22,31600000.38,-27079999.92,12550000.19,16020000.46,30170000.08,49020000.46,170410003.7,49529998.78,1590000.033,10500000,2049999.952,95.95740509,4.042588711,91.62142181,8.033115387,0.9998,0,0
Poland,2012,0.345,0.1907,0.0186,0,0,0,0.0108,0.1969,0.0399,0,0,0,0.088,0.0486,0.0047,0,0.0001,0,0,0,0,0.0368,0.0197,0,0,45869998.93,31760000.23,-27079999.92,12090000.15,15470000.27,29049999.24,47099998.47,165479995.7,51130001.07,1649999.976,10699999.81,2089999.914,94.771492,5.228509426,89.25735474,10.41044998,0.9997,0,0
Poland,2013,0.3104,0.1687,0.0174,0.0225,0.0122,0.0012,0.0108,0.2018,0.0381,0.0007,0.0139,0.0027,0.0896,0.05,0.0048,0,0.0001,0,0,0,0,0.0335,0.0178,0.0024,0.0013,43180000.31,31170000.08,-27079999.92,11920000.08,15100000.38,28829999.92,44330001.83,165919998.2,49259998.32,1690000.057,10409999.85,2029999.971,94.82943726,5.170562744,89.21527863,10.37123966,0.9961,0.0037,160391.5281
Poland,2014,0.2982,0.1595,0.0174,0.0224,0.0119,0.0013,0.0115,0.2202,0.0387,0.0008,0.0153,0.0028,0.0908,0.0511,0.0049,0,0.0001,0,0,0,0,0.0324,0.017,0.0024,0.0013,43790000.92,30909999.85,-27110000.61,11479999.54,16170000.08,29020000.46,44939998.63,156259994.5,45020000.46,1659999.967,9979999.542,2230000.019,93.94403076,6.055966854,87.05817413,12.47658157,0.9962,0.0037,162641.0393
Poland,2015,0.2857,0.1504,0.0173,0.0224,0.0116,0.0013,0.0122,0.2395,0.0392,0.0009,0.0168,0.0029,0.0915,0.052,0.0049,0,0.0001,0,0,0,0,0.0312,0.0162,0.0024,0.0012,46650001.53,31120000.84,-27110000.61,11000000,16100000.38,27629999.16,47840000.15,158970001.2,44689998.63,1700000.048,9550000.191,2569999.933,93.43849182,6.56151104,85.51569366,13.63250542,0.996,0.0036,168614.4633
Rest of Annex I,2004,0.2167,0.5302,0.0789,0,0,0,0.0008,0.0145,0.149,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.009,0,0,6980000.019,19639999.39,-24760000.23,4219999.79,2059999.943,3920000.076,7219999.79,36790000.92,5190000.057,1139999.986,2019999.981,0,99.96562958,0.034380138,93.90919495,0.108968318,1.0001,0,0
Rest of Annex I,2005,0.2352,0.5173,0.0851,0,0,0,0.0009,0.0139,0.1376,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.009,0,0,7769999.981,20010000.23,-24790000.92,3980000.019,2250000,4039999.962,8029999.733,36139999.39,5369999.886,1080000.043,2170000.076,0,99.96270752,0.037284452,93.8923111,0.119505174,1,0,0
Rest of Annex I,2006,0.2433,0.5114,0.0953,0,0,0,0.0009,0.0128,0.1262,0,0,0,0,0,0,0,0,0.0001,0,0,0,0.001,0.009,0,0,9130000.114,20469999.31,-24790000.92,4250000,2380000.114,4000000,9420000.076,36830001.83,5449999.809,1149999.976,2349999.905,0,99.963974,0.036012791,93.64685059,0.119455524,0.9999,0,0
Rest of Annex I,2007,0.2555,0.5014,0.1098,0,0,0,0.0009,0.0125,0.1096,0,0,0,0,0,0,0,0,0.0003,0,0,0,0.001,0.009,0,0,9289999.962,20270000.46,-24870000.84,4530000.21,2430000.067,4280000.21,9579999.924,34919998.17,5260000.229,1340000.033,2480000.019,0,99.95031738,0.049696002,93.65672302,0.157089442,0.9997,0,0
Rest of Annex I,2008,0.2624,0.4912,0.1231,0,0,0,0.0009,0.0119,0.1003,0,0,0,0,0,0,0,0,0.0003,0,0,0,0.001,0.009,0,0,10550000.19,20739999.77,-24989999.77,5510000.229,2609999.895,4550000.191,10890000.34,35900001.53,5130000.114,1220000.029,2799999.952,0,99.89955902,0.072905838,93.56991577,0.20825012,0.9998,0,0
Rest of Annex I,2009,0.2661,0.4837,0.1316,0,0,0,0.0009,0.0115,0.096,0,0,0,0,0,0,0,0,0.0003,0,0,0,0.001,0.009,0,0,9649999.619,21149999.62,-25040000.92,5539999.962,2589999.914,4250000,9930000.305,34599998.47,5110000.134,1059999.943,2180000.067,0,99.80309296,0.113252699,93.33990479,0.348626852,0.9998,0,0
